"Input";"Wdth";"hight";"Timestamp";"Number";"Date";"Key"
Kamera 0; videowdth 432; videohight 240; 1508923401.55; Nummer 1287; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923401.59; Nummer 1288; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923401.62; Nummer 1289; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923401.65; Nummer 1290; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923401.69; Nummer 1291; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923401.73; Nummer 1292; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923401.75; Nummer 1293; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923401.79; Nummer 1294; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923401.82; Nummer 1295; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923401.86; Nummer 1296; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923401.89; Nummer 1297; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923401.92; Nummer 1298; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923401.96; Nummer 1299; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923401.99; Nummer 1300; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.02; Nummer 1301; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.06; Nummer 1302; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.09; Nummer 1303; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.12; Nummer 1304; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.16; Nummer 1305; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.19; Nummer 1306; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.23; Nummer 1307; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.26; Nummer 1308; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.29; Nummer 1309; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.33; Nummer 1310; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.36; Nummer 1311; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.4; Nummer 1312; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.43; Nummer 1313; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.46; Nummer 1314; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.49; Nummer 1315; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.53; Nummer 1316; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.56; Nummer 1317; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.59; Nummer 1318; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.63; Nummer 1319; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.66; Nummer 1320; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.69; Nummer 1321; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.73; Nummer 1322; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.76; Nummer 1323; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.8; Nummer 1324; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.83; Nummer 1325; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.86; Nummer 1326; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.9; Nummer 1327; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.93; Nummer 1328; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923402.96; Nummer 1329; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.0; Nummer 1330; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.03; Nummer 1331; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.06; Nummer 1332; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.1; Nummer 1333; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.13; Nummer 1334; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.17; Nummer 1335; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.2; Nummer 1336; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.23; Nummer 1337; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.27; Nummer 1338; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.31; Nummer 1339; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.33; Nummer 1340; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.37; Nummer 1341; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.41; Nummer 1342; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.44; Nummer 1343; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.47; Nummer 1344; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.5; Nummer 1345; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.53; Nummer 1346; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.57; Nummer 1347; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.6; Nummer 1348; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.63; Nummer 1349; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.67; Nummer 1350; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.7; Nummer 1351; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.73; Nummer 1352; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.77; Nummer 1353; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.8; Nummer 1354; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.84; Nummer 1355; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.87; Nummer 1356; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.9; Nummer 1357; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.94; Nummer 1358; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923403.97; Nummer 1359; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.0; Nummer 1360; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.04; Nummer 1361; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.07; Nummer 1362; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.11; Nummer 1363; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.14; Nummer 1364; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.17; Nummer 1365; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.21; Nummer 1366; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.24; Nummer 1367; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.27; Nummer 1368; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.31; Nummer 1369; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.34; Nummer 1370; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.38; Nummer 1371; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.41; Nummer 1372; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.44; Nummer 1373; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.48; Nummer 1374; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.51; Nummer 1375; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.54; Nummer 1376; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.58; Nummer 1377; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.61; Nummer 1378; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.64; Nummer 1379; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.67; Nummer 1380; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.71; Nummer 1381; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.74; Nummer 1382; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.78; Nummer 1383; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.81; Nummer 1384; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.84; Nummer 1385; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.89; Nummer 1386; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.91; Nummer 1387; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.94; Nummer 1388; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923404.98; Nummer 1389; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.01; Nummer 1390; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.05; Nummer 1391; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.08; Nummer 1392; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.11; Nummer 1393; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.15; Nummer 1394; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.18; Nummer 1395; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.22; Nummer 1396; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.25; Nummer 1397; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.28; Nummer 1398; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.31; Nummer 1399; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.35; Nummer 1400; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.38; Nummer 1401; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.41; Nummer 1402; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.45; Nummer 1403; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.48; Nummer 1404; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.51; Nummer 1405; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.55; Nummer 1406; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.58; Nummer 1407; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.62; Nummer 1408; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.65; Nummer 1409; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.68; Nummer 1410; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.72; Nummer 1411; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.75; Nummer 1412; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.78; Nummer 1413; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.82; Nummer 1414; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.85; Nummer 1415; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.88; Nummer 1416; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.92; Nummer 1417; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.95; Nummer 1418; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923405.99; Nummer 1419; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.02; Nummer 1420; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.05; Nummer 1421; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.09; Nummer 1422; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.12; Nummer 1423; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.15; Nummer 1424; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.19; Nummer 1425; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.22; Nummer 1426; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.25; Nummer 1427; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.29; Nummer 1428; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.32; Nummer 1429; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.36; Nummer 1430; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.39; Nummer 1431; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.42; Nummer 1432; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.45; Nummer 1433; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.49; Nummer 1434; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.53; Nummer 1435; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.55; Nummer 1436; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.59; Nummer 1437; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.62; Nummer 1438; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.66; Nummer 1439; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.69; Nummer 1440; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.72; Nummer 1441; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.76; Nummer 1442; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.79; Nummer 1443; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.82; Nummer 1444; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.86; Nummer 1445; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.89; Nummer 1446; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.93; Nummer 1447; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.96; Nummer 1448; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923406.99; Nummer 1449; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.03; Nummer 1450; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.06; Nummer 1451; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.09; Nummer 1452; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.13; Nummer 1453; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.16; Nummer 1454; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.19; Nummer 1455; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.23; Nummer 1456; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.26; Nummer 1457; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.29; Nummer 1458; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.33; Nummer 1459; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.36; Nummer 1460; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.4; Nummer 1461; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.43; Nummer 1462; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.46; Nummer 1463; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.49; Nummer 1464; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.53; Nummer 1465; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.56; Nummer 1466; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.59; Nummer 1467; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.63; Nummer 1468; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.66; Nummer 1469; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.7; Nummer 1470; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.73; Nummer 1471; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.76; Nummer 1472; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.8; Nummer 1473; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.83; Nummer 1474; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.87; Nummer 1475; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.9; Nummer 1476; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.93; Nummer 1477; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923407.97; Nummer 1478; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.0; Nummer 1479; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.03; Nummer 1480; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.07; Nummer 1481; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.1; Nummer 1482; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.14; Nummer 1483; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.17; Nummer 1484; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.2; Nummer 1485; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.23; Nummer 1486; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.27; Nummer 1487; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.3; Nummer 1488; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.33; Nummer 1489; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.37; Nummer 1490; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.4; Nummer 1491; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.43; Nummer 1492; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.47; Nummer 1493; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.5; Nummer 1494; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.54; Nummer 1495; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.57; Nummer 1496; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.61; Nummer 1497; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.64; Nummer 1498; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.67; Nummer 1499; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.7; Nummer 1500; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.74; Nummer 1501; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.77; Nummer 1502; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.81; Nummer 1503; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.84; Nummer 1504; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.87; Nummer 1505; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.91; Nummer 1506; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.94; Nummer 1507; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923408.98; Nummer 1508; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.01; Nummer 1509; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.04; Nummer 1510; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.07; Nummer 1511; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.11; Nummer 1512; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.14; Nummer 1513; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.18; Nummer 1514; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.21; Nummer 1515; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.24; Nummer 1516; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.28; Nummer 1517; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.31; Nummer 1518; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.34; Nummer 1519; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.37; Nummer 1520; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.41; Nummer 1521; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.44; Nummer 1522; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.47; Nummer 1523; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.51; Nummer 1524; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.54; Nummer 1525; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.59; Nummer 1526; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.61; Nummer 1527; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.64; Nummer 1528; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.68; Nummer 1529; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.71; Nummer 1530; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.75; Nummer 1531; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.78; Nummer 1532; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.81; Nummer 1533; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.85; Nummer 1534; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.88; Nummer 1535; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.91; Nummer 1536; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.95; Nummer 1537; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923409.98; Nummer 1538; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.01; Nummer 1539; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.05; Nummer 1540; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.08; Nummer 1541; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.11; Nummer 1542; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.15; Nummer 1543; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.19; Nummer 1544; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.22; Nummer 1545; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.25; Nummer 1546; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.28; Nummer 1547; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.31; Nummer 1548; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.35; Nummer 1549; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.38; Nummer 1550; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.41; Nummer 1551; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.45; Nummer 1552; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.48; Nummer 1553; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.52; Nummer 1554; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.55; Nummer 1555; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.58; Nummer 1556; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.62; Nummer 1557; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.65; Nummer 1558; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.69; Nummer 1559; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.72; Nummer 1560; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.75; Nummer 1561; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.79; Nummer 1562; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.83; Nummer 1563; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.85; Nummer 1564; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.89; Nummer 1565; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.92; Nummer 1566; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.95; Nummer 1567; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923410.99; Nummer 1568; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.02; Nummer 1569; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.05; Nummer 1570; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.09; Nummer 1571; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.12; Nummer 1572; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.15; Nummer 1573; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.19; Nummer 1574; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.22; Nummer 1575; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.25; Nummer 1576; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.29; Nummer 1577; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.32; Nummer 1578; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.35; Nummer 1579; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.39; Nummer 1580; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.42; Nummer 1581; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.46; Nummer 1582; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.49; Nummer 1583; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.52; Nummer 1584; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.56; Nummer 1585; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.59; Nummer 1586; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.63; Nummer 1587; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.66; Nummer 1588; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.69; Nummer 1589; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.73; Nummer 1590; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.76; Nummer 1591; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.79; Nummer 1592; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.83; Nummer 1593; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.86; Nummer 1594; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.89; Nummer 1595; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.93; Nummer 1596; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.96; Nummer 1597; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923411.99; Nummer 1598; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.03; Nummer 1599; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.06; Nummer 1600; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.1; Nummer 1601; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.13; Nummer 1602; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.16; Nummer 1603; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.19; Nummer 1604; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.23; Nummer 1605; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.26; Nummer 1606; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.29; Nummer 1607; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.33; Nummer 1608; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.36; Nummer 1609; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.4; Nummer 1610; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.43; Nummer 1611; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.46; Nummer 1612; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.5; Nummer 1613; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.53; Nummer 1614; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.57; Nummer 1615; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.6; Nummer 1616; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.63; Nummer 1617; ;objekt
Kamera 0; videowdth 432; videohight 240; 1508923412.67; Nummer 1618; ;objekt
