"Input";"Wdth";"hight";"Timestamp";"Number";"Date";"Key"
Kamera 1; videowdth 1280; videohight 960; 1508923476.46; Nummer 1474; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923476.54; Nummer 1475; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923476.61; Nummer 1476; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923476.68; Nummer 1477; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923476.76; Nummer 1478; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923476.84; Nummer 1479; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923476.91; Nummer 1480; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923476.98; Nummer 1481; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923477.06; Nummer 1482; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923477.14; Nummer 1483; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923477.22; Nummer 1484; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923477.29; Nummer 1485; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923477.36; Nummer 1486; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923477.45; Nummer 1487; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923477.52; Nummer 1488; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923477.6; Nummer 1489; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923477.68; Nummer 1490; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923477.75; Nummer 1491; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923477.83; Nummer 1492; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923477.9; Nummer 1493; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923477.98; Nummer 1494; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923478.06; Nummer 1495; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923478.14; Nummer 1496; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923478.22; Nummer 1497; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923478.3; Nummer 1498; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923478.38; Nummer 1499; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923478.45; Nummer 1500; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923478.53; Nummer 1501; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923478.61; Nummer 1502; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923478.68; Nummer 1503; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923478.76; Nummer 1504; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923478.84; Nummer 1505; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923478.91; Nummer 1506; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923478.99; Nummer 1507; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923479.07; Nummer 1508; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923479.15; Nummer 1509; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923479.22; Nummer 1510; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923479.31; Nummer 1511; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923479.39; Nummer 1512; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923479.47; Nummer 1513; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923479.55; Nummer 1514; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923479.63; Nummer 1515; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923479.71; Nummer 1516; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923479.79; Nummer 1517; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923479.87; Nummer 1518; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923479.95; Nummer 1519; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923480.03; Nummer 1520; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923480.11; Nummer 1521; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923480.19; Nummer 1522; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923480.26; Nummer 1523; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923480.34; Nummer 1524; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923480.42; Nummer 1525; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923480.5; Nummer 1526; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923480.58; Nummer 1527; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923480.66; Nummer 1528; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923480.74; Nummer 1529; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923480.82; Nummer 1530; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923480.9; Nummer 1531; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923480.98; Nummer 1532; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923481.05; Nummer 1533; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923481.13; Nummer 1534; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923481.21; Nummer 1535; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923481.29; Nummer 1536; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923481.37; Nummer 1537; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923481.44; Nummer 1538; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923481.52; Nummer 1539; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923481.6; Nummer 1540; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923481.68; Nummer 1541; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923481.76; Nummer 1542; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923481.84; Nummer 1543; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923481.92; Nummer 1544; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923482.0; Nummer 1545; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923482.07; Nummer 1546; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923482.16; Nummer 1547; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923482.23; Nummer 1548; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923482.31; Nummer 1549; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923482.39; Nummer 1550; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923482.48; Nummer 1551; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923482.56; Nummer 1552; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923482.64; Nummer 1553; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923482.72; Nummer 1554; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923482.8; Nummer 1555; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923482.88; Nummer 1556; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923482.97; Nummer 1557; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923483.05; Nummer 1558; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923483.13; Nummer 1559; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923483.21; Nummer 1560; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923483.29; Nummer 1561; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923483.36; Nummer 1562; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923483.44; Nummer 1563; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923483.52; Nummer 1564; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923483.6; Nummer 1565; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923483.68; Nummer 1566; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923483.76; Nummer 1567; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923483.84; Nummer 1568; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923483.92; Nummer 1569; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923484.0; Nummer 1570; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923484.08; Nummer 1571; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923484.16; Nummer 1572; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923484.24; Nummer 1573; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923484.32; Nummer 1574; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923484.4; Nummer 1575; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923484.48; Nummer 1576; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923484.56; Nummer 1577; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923484.64; Nummer 1578; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923484.73; Nummer 1579; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923484.82; Nummer 1580; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923484.9; Nummer 1581; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923484.98; Nummer 1582; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923485.07; Nummer 1583; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923485.15; Nummer 1584; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923485.24; Nummer 1585; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923485.32; Nummer 1586; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923485.4; Nummer 1587; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923485.48; Nummer 1588; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923485.56; Nummer 1589; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923485.64; Nummer 1590; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923485.73; Nummer 1591; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923485.81; Nummer 1592; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923485.89; Nummer 1593; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923485.96; Nummer 1594; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923486.05; Nummer 1595; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923486.13; Nummer 1596; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923486.21; Nummer 1597; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923486.29; Nummer 1598; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923486.38; Nummer 1599; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923486.46; Nummer 1600; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923486.54; Nummer 1601; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923486.62; Nummer 1602; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923486.7; Nummer 1603; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923486.78; Nummer 1604; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923486.86; Nummer 1605; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923486.94; Nummer 1606; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923487.02; Nummer 1607; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923487.1; Nummer 1608; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923487.18; Nummer 1609; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923487.27; Nummer 1610; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923487.35; Nummer 1611; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923487.43; Nummer 1612; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923487.51; Nummer 1613; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923487.6; Nummer 1614; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923487.68; Nummer 1615; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923487.76; Nummer 1616; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923487.84; Nummer 1617; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923487.92; Nummer 1618; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923488.01; Nummer 1619; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923488.09; Nummer 1620; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923488.17; Nummer 1621; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923488.25; Nummer 1622; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923488.33; Nummer 1623; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923488.42; Nummer 1624; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923488.5; Nummer 1625; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923488.58; Nummer 1626; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923488.66; Nummer 1627; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923488.75; Nummer 1628; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923488.83; Nummer 1629; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923488.92; Nummer 1630; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923489.0; Nummer 1631; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923489.08; Nummer 1632; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923489.16; Nummer 1633; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923489.24; Nummer 1634; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923489.32; Nummer 1635; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923489.41; Nummer 1636; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923489.49; Nummer 1637; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923489.57; Nummer 1638; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923489.65; Nummer 1639; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923489.73; Nummer 1640; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923489.81; Nummer 1641; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923489.89; Nummer 1642; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923489.97; Nummer 1643; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923490.05; Nummer 1644; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923490.13; Nummer 1645; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923490.21; Nummer 1646; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923490.29; Nummer 1647; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923490.37; Nummer 1648; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923490.45; Nummer 1649; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923490.53; Nummer 1650; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923490.61; Nummer 1651; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923490.69; Nummer 1652; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923490.76; Nummer 1653; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923490.84; Nummer 1654; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923490.92; Nummer 1655; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923491.0; Nummer 1656; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923491.07; Nummer 1657; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923491.15; Nummer 1658; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923491.23; Nummer 1659; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923491.31; Nummer 1660; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923491.39; Nummer 1661; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923491.47; Nummer 1662; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923491.56; Nummer 1663; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923491.64; Nummer 1664; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923491.72; Nummer 1665; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923491.8; Nummer 1666; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923491.88; Nummer 1667; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923491.96; Nummer 1668; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923492.04; Nummer 1669; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923492.13; Nummer 1670; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923492.21; Nummer 1671; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923492.29; Nummer 1672; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923492.37; Nummer 1673; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923492.45; Nummer 1674; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923492.53; Nummer 1675; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923492.61; Nummer 1676; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923492.69; Nummer 1677; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923492.77; Nummer 1678; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923492.85; Nummer 1679; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923492.94; Nummer 1680; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923493.02; Nummer 1681; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923493.1; Nummer 1682; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923493.18; Nummer 1683; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923493.26; Nummer 1684; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923493.34; Nummer 1685; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923493.42; Nummer 1686; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923493.5; Nummer 1687; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923493.58; Nummer 1688; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923493.66; Nummer 1689; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923493.74; Nummer 1690; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923493.82; Nummer 1691; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923493.9; Nummer 1692; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923493.98; Nummer 1693; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923494.06; Nummer 1694; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923494.14; Nummer 1695; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923494.23; Nummer 1696; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923494.3; Nummer 1697; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923494.38; Nummer 1698; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923494.46; Nummer 1699; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923494.54; Nummer 1700; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923494.63; Nummer 1701; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923494.71; Nummer 1702; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923494.79; Nummer 1703; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923494.87; Nummer 1704; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923494.95; Nummer 1705; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923495.03; Nummer 1706; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923495.11; Nummer 1707; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923495.19; Nummer 1708; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923495.27; Nummer 1709; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923495.36; Nummer 1710; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923495.44; Nummer 1711; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923495.52; Nummer 1712; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923495.61; Nummer 1713; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923495.69; Nummer 1714; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923495.77; Nummer 1715; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923495.85; Nummer 1716; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923495.94; Nummer 1717; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923496.02; Nummer 1718; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923496.1; Nummer 1719; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923496.18; Nummer 1720; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923496.26; Nummer 1721; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923496.34; Nummer 1722; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923496.42; Nummer 1723; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923496.51; Nummer 1724; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923496.59; Nummer 1725; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923496.67; Nummer 1726; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923496.75; Nummer 1727; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923496.82; Nummer 1728; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923496.9; Nummer 1729; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923496.98; Nummer 1730; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923497.06; Nummer 1731; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923497.14; Nummer 1732; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923497.22; Nummer 1733; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923497.3; Nummer 1734; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923497.38; Nummer 1735; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923497.46; Nummer 1736; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923497.54; Nummer 1737; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923497.62; Nummer 1738; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923497.7; Nummer 1739; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923497.78; Nummer 1740; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923497.86; Nummer 1741; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923497.94; Nummer 1742; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923498.02; Nummer 1743; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923498.1; Nummer 1744; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923498.19; Nummer 1745; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923498.27; Nummer 1746; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923498.34; Nummer 1747; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923498.42; Nummer 1748; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923498.5; Nummer 1749; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923498.58; Nummer 1750; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923498.66; Nummer 1751; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923498.74; Nummer 1752; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923498.82; Nummer 1753; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923498.9; Nummer 1754; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923498.98; Nummer 1755; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923499.06; Nummer 1756; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923499.14; Nummer 1757; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923499.22; Nummer 1758; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923499.29; Nummer 1759; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923499.37; Nummer 1760; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923499.45; Nummer 1761; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923499.53; Nummer 1762; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923499.61; Nummer 1763; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923499.69; Nummer 1764; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923499.77; Nummer 1765; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923499.85; Nummer 1766; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923499.92; Nummer 1767; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923500.0; Nummer 1768; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923500.08; Nummer 1769; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923500.15; Nummer 1770; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923500.23; Nummer 1771; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923500.31; Nummer 1772; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923500.39; Nummer 1773; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923500.47; Nummer 1774; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923500.55; Nummer 1775; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923500.62; Nummer 1776; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923500.7; Nummer 1777; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923500.77; Nummer 1778; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923500.85; Nummer 1779; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923500.92; Nummer 1780; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923500.99; Nummer 1781; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923501.07; Nummer 1782; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923501.14; Nummer 1783; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923501.22; Nummer 1784; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923501.3; Nummer 1785; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923501.37; Nummer 1786; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923501.45; Nummer 1787; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923501.52; Nummer 1788; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923501.6; Nummer 1789; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923501.67; Nummer 1790; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923501.74; Nummer 1791; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923501.82; Nummer 1792; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923501.89; Nummer 1793; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923501.97; Nummer 1794; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923502.05; Nummer 1795; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923502.12; Nummer 1796; ;objekt
Kamera 1; videowdth 1280; videohight 960; 1508923502.2; Nummer 1797; ;objekt
