"Input";"Wdth";"hight";"Timestamp";"Number";"Date";"Key"
Kamera 2; videowdth 320; videohight 240; 1508923466.98; Nummer 3236; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.01; Nummer 3237; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.04; Nummer 3238; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.08; Nummer 3239; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.11; Nummer 3240; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.15; Nummer 3241; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.18; Nummer 3242; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.21; Nummer 3243; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.25; Nummer 3244; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.28; Nummer 3245; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.32; Nummer 3246; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.35; Nummer 3247; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.38; Nummer 3248; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.42; Nummer 3249; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.45; Nummer 3250; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.48; Nummer 3251; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.52; Nummer 3252; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.55; Nummer 3253; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.58; Nummer 3254; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.62; Nummer 3255; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.65; Nummer 3256; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.69; Nummer 3257; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.72; Nummer 3258; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.75; Nummer 3259; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.78; Nummer 3260; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.82; Nummer 3261; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.85; Nummer 3262; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.88; Nummer 3263; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.92; Nummer 3264; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.95; Nummer 3265; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923467.98; Nummer 3266; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.02; Nummer 3267; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.05; Nummer 3268; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.09; Nummer 3269; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.12; Nummer 3270; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.15; Nummer 3271; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.2; Nummer 3272; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.22; Nummer 3273; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.26; Nummer 3274; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.29; Nummer 3275; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.32; Nummer 3276; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.36; Nummer 3277; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.39; Nummer 3278; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.42; Nummer 3279; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.46; Nummer 3280; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.49; Nummer 3281; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.52; Nummer 3282; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.56; Nummer 3283; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.59; Nummer 3284; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.63; Nummer 3285; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.66; Nummer 3286; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.69; Nummer 3287; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.72; Nummer 3288; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.76; Nummer 3289; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.79; Nummer 3290; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.82; Nummer 3291; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.86; Nummer 3292; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.89; Nummer 3293; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.93; Nummer 3294; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.96; Nummer 3295; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923468.99; Nummer 3296; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.03; Nummer 3297; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.06; Nummer 3298; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.09; Nummer 3299; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.14; Nummer 3300; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.16; Nummer 3301; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.2; Nummer 3302; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.23; Nummer 3303; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.26; Nummer 3304; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.3; Nummer 3305; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.33; Nummer 3306; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.36; Nummer 3307; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.4; Nummer 3308; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.43; Nummer 3309; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.46; Nummer 3310; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.5; Nummer 3311; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.53; Nummer 3312; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.56; Nummer 3313; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.6; Nummer 3314; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.63; Nummer 3315; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.67; Nummer 3316; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.7; Nummer 3317; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.73; Nummer 3318; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.76; Nummer 3319; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.8; Nummer 3320; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.83; Nummer 3321; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.86; Nummer 3322; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.9; Nummer 3323; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.93; Nummer 3324; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923469.97; Nummer 3325; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.0; Nummer 3326; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.03; Nummer 3327; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.07; Nummer 3328; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.1; Nummer 3329; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.14; Nummer 3330; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.17; Nummer 3331; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.2; Nummer 3332; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.24; Nummer 3333; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.27; Nummer 3334; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.3; Nummer 3335; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.34; Nummer 3336; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.37; Nummer 3337; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.4; Nummer 3338; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.44; Nummer 3339; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.47; Nummer 3340; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.51; Nummer 3341; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.54; Nummer 3342; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.57; Nummer 3343; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.6; Nummer 3344; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.64; Nummer 3345; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.67; Nummer 3346; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.7; Nummer 3347; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.74; Nummer 3348; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.77; Nummer 3349; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.8; Nummer 3350; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.84; Nummer 3351; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.87; Nummer 3352; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.91; Nummer 3353; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.94; Nummer 3354; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923470.97; Nummer 3355; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.01; Nummer 3356; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.04; Nummer 3357; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.08; Nummer 3358; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.11; Nummer 3359; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.14; Nummer 3360; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.18; Nummer 3361; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.21; Nummer 3362; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.24; Nummer 3363; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.28; Nummer 3364; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.31; Nummer 3365; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.34; Nummer 3366; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.38; Nummer 3367; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.41; Nummer 3368; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.45; Nummer 3369; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.48; Nummer 3370; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.51; Nummer 3371; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.54; Nummer 3372; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.58; Nummer 3373; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.61; Nummer 3374; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.64; Nummer 3375; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.68; Nummer 3376; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.71; Nummer 3377; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.75; Nummer 3378; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.78; Nummer 3379; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.81; Nummer 3380; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.85; Nummer 3381; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.88; Nummer 3382; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.91; Nummer 3383; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.95; Nummer 3384; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923471.98; Nummer 3385; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.01; Nummer 3386; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.05; Nummer 3387; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.08; Nummer 3388; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.12; Nummer 3389; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.15; Nummer 3390; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.18; Nummer 3391; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.22; Nummer 3392; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.25; Nummer 3393; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.29; Nummer 3394; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.32; Nummer 3395; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.35; Nummer 3396; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.38; Nummer 3397; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.42; Nummer 3398; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.45; Nummer 3399; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.48; Nummer 3400; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.52; Nummer 3401; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.55; Nummer 3402; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.59; Nummer 3403; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.62; Nummer 3404; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.65; Nummer 3405; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.68; Nummer 3406; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.72; Nummer 3407; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.75; Nummer 3408; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.79; Nummer 3409; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.82; Nummer 3410; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.85; Nummer 3411; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.89; Nummer 3412; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.92; Nummer 3413; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.95; Nummer 3414; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923472.99; Nummer 3415; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.02; Nummer 3416; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.06; Nummer 3417; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.09; Nummer 3418; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.12; Nummer 3419; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.16; Nummer 3420; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.19; Nummer 3421; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.22; Nummer 3422; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.26; Nummer 3423; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.29; Nummer 3424; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.32; Nummer 3425; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.36; Nummer 3426; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.39; Nummer 3427; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.42; Nummer 3428; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.46; Nummer 3429; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.49; Nummer 3430; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.53; Nummer 3431; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.56; Nummer 3432; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.59; Nummer 3433; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.62; Nummer 3434; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.66; Nummer 3435; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.69; Nummer 3436; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.73; Nummer 3437; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.76; Nummer 3438; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.79; Nummer 3439; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.83; Nummer 3440; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.86; Nummer 3441; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.89; Nummer 3442; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.93; Nummer 3443; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923473.96; Nummer 3444; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.0; Nummer 3445; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.03; Nummer 3446; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.06; Nummer 3447; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.1; Nummer 3448; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.13; Nummer 3449; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.16; Nummer 3450; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.2; Nummer 3451; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.23; Nummer 3452; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.26; Nummer 3453; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.3; Nummer 3454; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.33; Nummer 3455; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.36; Nummer 3456; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.4; Nummer 3457; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.43; Nummer 3458; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.46; Nummer 3459; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.5; Nummer 3460; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.53; Nummer 3461; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.56; Nummer 3462; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.6; Nummer 3463; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.63; Nummer 3464; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.67; Nummer 3465; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.7; Nummer 3466; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.73; Nummer 3467; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.77; Nummer 3468; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.8; Nummer 3469; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.84; Nummer 3470; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.88; Nummer 3471; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.91; Nummer 3472; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.95; Nummer 3473; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923474.98; Nummer 3474; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.01; Nummer 3475; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.04; Nummer 3476; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.08; Nummer 3477; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.11; Nummer 3478; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.15; Nummer 3479; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.18; Nummer 3480; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.21; Nummer 3481; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.25; Nummer 3482; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.28; Nummer 3483; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.31; Nummer 3484; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.35; Nummer 3485; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.38; Nummer 3486; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.41; Nummer 3487; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.45; Nummer 3488; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.48; Nummer 3489; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.51; Nummer 3490; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.55; Nummer 3491; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.58; Nummer 3492; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.62; Nummer 3493; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.65; Nummer 3494; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.68; Nummer 3495; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.72; Nummer 3496; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.75; Nummer 3497; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.79; Nummer 3498; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.82; Nummer 3499; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.85; Nummer 3500; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.88; Nummer 3501; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.92; Nummer 3502; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.95; Nummer 3503; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923475.99; Nummer 3504; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.02; Nummer 3505; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.05; Nummer 3506; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.08; Nummer 3507; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.12; Nummer 3508; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.15; Nummer 3509; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.18; Nummer 3510; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.22; Nummer 3511; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.25; Nummer 3512; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.28; Nummer 3513; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.32; Nummer 3514; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.35; Nummer 3515; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.39; Nummer 3516; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.43; Nummer 3517; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.45; Nummer 3518; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.49; Nummer 3519; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.52; Nummer 3520; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.56; Nummer 3521; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.59; Nummer 3522; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.62; Nummer 3523; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.66; Nummer 3524; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.7; Nummer 3525; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.72; Nummer 3526; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.76; Nummer 3527; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.79; Nummer 3528; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.82; Nummer 3529; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.86; Nummer 3530; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.89; Nummer 3531; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.92; Nummer 3532; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.96; Nummer 3533; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923476.99; Nummer 3534; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.03; Nummer 3535; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.06; Nummer 3536; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.09; Nummer 3537; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.12; Nummer 3538; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.16; Nummer 3539; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.19; Nummer 3540; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.22; Nummer 3541; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.26; Nummer 3542; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.29; Nummer 3543; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.33; Nummer 3544; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.36; Nummer 3545; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.4; Nummer 3546; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.43; Nummer 3547; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.46; Nummer 3548; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.49; Nummer 3549; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.53; Nummer 3550; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.56; Nummer 3551; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.6; Nummer 3552; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.63; Nummer 3553; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.66; Nummer 3554; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.7; Nummer 3555; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.73; Nummer 3556; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.76; Nummer 3557; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.8; Nummer 3558; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.83; Nummer 3559; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.87; Nummer 3560; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.9; Nummer 3561; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.93; Nummer 3562; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923477.96; Nummer 3563; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923478.0; Nummer 3564; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923478.03; Nummer 3565; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923478.06; Nummer 3566; ;objekt
Kamera 2; videowdth 320; videohight 240; 1508923478.1; Nummer 3567; ;objekt
